extra_col_11,extra_col_12,extra_col_13,extra_col_14,extra_col_15,extra_col_16,extra_col_17,extra_col_18,extra_col_19,extra_col_20,extra_col_21,extra_col_22,extra_col_23,interactions,launches,screen_time_min,user_id,youtube_comments,youtube_likes,youtube_views
39.19,46.14,63.84,54.63,59.09,65.09,42.05,41.35,49.28,45.94,49.41,43.22,69.65,8,4,32.32,1060,2325.5,12928.5,249747
65.26,43.77,36.97,57.93,43.53,57.23,46.51,47.16,71.17,58.29,63.13,43.74,49.52,2,1,6.33,1100,2325.5,12928.5,249747
50.61,63.17,26.31,63.27,48.72,41.51,71,60.1,42.88,66.92,49.79,68.98,59.75,2,1,76.06,1044,2325.5,12928.5,249747
53.78,40.68,45.36,32.61,60.45,60.99,60.12,51.1,65.04,58.39,42.29,48.3,58.5,5,0,35,1016,2325.5,12928.5,249747
44.38,64.51,35.88,53.27,52.48,53.46,52.92,48.6,68.56,52.25,45.5,51.47,59.04,6,5,60.11,1055,2325.5,12928.5,249747
56.72,50.45,46.68,53.47,54.3,42.69,56.3,58.04,48.57,67.78,55.41,45.44,56.26,4,3,6.37,1009,2325.5,12928.5,249747
56.93,25.17,47.12,44.21,36.2,68.48,44.38,49.97,74.23,58.61,40.52,56.19,44.98,3,0,11.52,1023,2325.5,12928.5,249747
65.74,51.75,47.94,43.45,32.94,36.36,45.24,44.79,56.85,50.11,45.96,42.8,42.11,5,3,8.12,1027,2325.5,12928.5,249747
62.23,63.92,49.07,39.24,48.48,56.65,41.73,48.29,69.82,64.96,37.62,56.9,54.69,8,1,20.23,1026,2325.5,12928.5,249747
36.82,42.71,55.33,34.04,47.74,48.63,50.87,48.66,57.08,40.51,62.33,44.86,46.61,6,1,29.62,1039,2325.5,12928.5,249747
49.79,44.86,49.81,54.56,42.93,60.46,53.02,62.8,60.38,56.05,38.8,33.31,28.55,5,0,73.59,1038,2325.5,12928.5,249747
57.95,57,54.8,54.17,51.44,51.21,57.52,54.71,49.18,52.12,40.08,56.6,36.08,6,4,32.28,1083,2325.5,12928.5,249747
34.77,34.19,36.4,44.95,43.31,30.7,37.35,43.34,56.56,55.48,48.55,62.38,49.29,4,1,39.42,1031,2325.5,12928.5,249747
38.85,35.4,76.59,31.98,47.52,53.3,43.41,50.71,45.88,46.09,57.45,51.98,60.77,7,3,12.1,1073,2325.5,12928.5,249747
52.38,41.86,59.76,50.73,46.18,63.31,65.86,50.64,40.29,48.64,42.51,67.49,70.26,5,2,20.86,1087,2325.5,12928.5,249747
37.26,41.87,41.88,42.01,54.78,56.61,46.01,60.56,42.22,53.82,50.56,59.67,71.25,10,0,101.88,1024,2325.5,12928.5,249747
46.34,48.2,41.53,63.34,41.51,46.51,43.5,49.99,64.66,51.93,49.74,36.96,46.32,6,4,33.18,1055,2325.5,12928.5,249747
49.38,55.38,38.73,48.95,53.37,49.34,53.31,45.14,44.93,52.18,56.4,60.96,67.05,7,2,23.75,1002,2325.5,12928.5,249747
33.23,46.77,62.54,50.37,29.58,44.73,50.93,27.72,38.97,47.41,42.24,32.59,50.97,8,4,6.57,1098,2325.5,12928.5,249747
48.26,62.81,55.39,44.55,42.98,41.03,57.88,40.66,44.02,39.12,42.98,50.47,51.87,3,1,22.26,1003,2325.5,12928.5,249747
49.1,38.83,37.71,48.11,46.7,53.39,40.71,57.65,50.3,61.07,52.11,49.72,51.98,6,2,12.72,1004,2325.5,12928.5,249747
51.98,66.74,42.67,38.05,50.99,46.01,44.64,20.55,36.09,51.45,50.17,27.77,58.74,4,2,12.59,1057,2325.5,12928.5,249747
47.43,53.63,46.69,59.85,70.05,59.18,48.39,54.22,52.84,47.6,52.9,52.8,45.2,1,4,1.84,1024,2325.5,12928.5,249747
61.99,43.63,45.22,53.97,51.2,57.53,37.34,33.04,62.87,70.42,34.48,46.3,52.34,3,2,66.52,1035,2325.5,12928.5,249747
42.36,52.49,55.88,48.5,54.52,54.24,60.65,58.5,44.39,45.93,38.05,52.45,71.63,2,4,61.31,1040,3377,11602,336340
65.07,50.82,70.5,30.41,71.76,54.16,44.49,42.8,48.22,36.24,59.78,45.54,30.33,3,1,94.96,1011,2325.5,12928.5,249747
33.48,35.89,55.73,38.53,54.46,45.72,51.18,56.39,49.56,51.79,42.9,38.27,37.2,2,4,15.26,1079,2325.5,12928.5,249747
54.91,54.53,56,34.08,40.86,44.26,49.23,59.03,51.7,48.75,50.51,20.58,54.27,4,3,51.26,1068,2325.5,12928.5,249747
62.54,52.52,38.01,30.32,69.05,49.34,43.72,51.21,49.68,60.56,24.2,52.62,45.59,2,4,1.4,1054,2325.5,12928.5,249747
61.22,66.79,59.13,40.85,51.02,45.86,38.05,49.46,33.96,48.84,43.18,56.74,36.8,4,1,4.77,1020,2325.5,12928.5,249747
41.27,38.04,40.67,47.55,43.75,54.08,50.87,40.69,40.69,45.15,48.6,48.86,57.27,6,3,22.2,1092,2325.5,12928.5,249747
50.3,51.1,41.47,53.85,53.97,64.03,53.29,59,51.21,45.12,67.14,59.49,46.74,3,3,24.58,1043,2325.5,12928.5,249747
61.85,53.41,54.84,57.5,56.44,39.79,58.29,51.26,48.21,29.91,48.9,61.08,51.47,7,2,13.29,1073,2325.5,12928.5,249747
43.02,47.97,65.02,49.3,53.27,62.83,45.76,43.6,58.72,46.87,50.18,46.07,58.12,3,5,13.74,1005,2325.5,12928.5,249747
45.43,38.25,49.77,52.84,71.08,63.24,73.48,52.77,53.22,44.94,50.78,33.11,51.52,4,2,55.58,1007,2325.5,12928.5,249747
41.14,45.61,58.08,57.75,35.46,69.79,55.18,40.37,47.5,40.5,46.54,62.81,53.89,7,2,37.76,1075,2325.5,12928.5,249747
60.36,59.8,45.12,29.41,35.22,50.37,50.29,53.95,58.22,63.32,59.69,47.43,37.13,3,3,58.55,1036,2325.5,12928.5,249747
54.19,64.65,28.56,58.62,52.64,62.32,69.02,42.75,61.24,36.65,57.23,47,53.72,3,5,43.94,1035,2325.5,12928.5,249747
50.44,38.2,49.59,60.36,31.74,65.55,43.61,61.83,55.96,45.09,64.53,51.19,45.64,7,0,34.37,1041,2325.5,12928.5,249747
54.94,56.7,62.33,43.88,51.72,52.91,45.62,59.35,48.53,53.04,62.05,46.06,49.5,8,1,9.84,1050,2325.5,12928.5,249747
63.69,52.92,53.34,46.49,66.14,35.64,54.42,36.54,55.82,59.71,54.03,53.63,74.03,3,3,20.13,1093,2325.5,12928.5,249747
54.68,46.29,41.87,50.81,45.06,57.28,43.57,47.33,59.46,40.7,34.83,51.4,41.39,5,1,93.16,1098,2325.5,12928.5,249747
63.51,40.04,55.16,64.37,34.38,57.07,48.45,52.07,43.14,40.74,41.23,46.87,61.52,5,1,24.21,1077,2325.5,12928.5,249747
64.49,48.69,54.46,61.95,52.85,43.16,63.48,40.06,63.19,56.56,50.2,62.65,66.52,4,3,10.88,1096,2325.5,12928.5,249747
60.33,60.11,46.67,50.9,57.08,66.97,59.02,54.99,74.53,62.41,50.68,28.6,53.15,3,1,51.86,1082,2325.5,12928.5,249747
59.42,63.2,47.62,36.98,46.17,58.06,67.46,58.38,52.46,50.81,47.12,53,39.45,5,0,14.06,1031,2325.5,12928.5,249747
62.66,54.22,69.63,45.95,41.13,42.68,48.78,17.02,38.81,44.71,52.33,43.96,31.15,6,6,15.19,1011,2325.5,12928.5,249747
25.71,49.68,43.58,56,76.34,57.45,63.35,51.32,57.23,61.8,60.55,40.95,48.77,10,0,24.5,1058,2325.5,12928.5,249747
51.6,58.68,55.6,42.95,49.64,50.39,50.68,59.76,39.68,44.83,56.17,40.28,58.81,4,1,7.53,1012,2325.5,12928.5,249747
54.35,62.79,40.6,48.88,33.29,46.12,53.57,47.5,58.43,39.69,55.45,46.78,49,7,0,3.8,1016,2325.5,12928.5,249747
51.83,50.39,45.81,59.32,44.62,53.39,64.25,40.75,58.5,60.65,53.51,57.94,49.03,9,2,43.52,1095,2325.5,12928.5,249747
68.72,51.81,58.58,38.61,63.12,31.98,49.67,49.41,58.95,48.86,56.85,42.03,52.26,4,5,27.11,1061,2325.5,12928.5,249747
52.1,57.88,50.03,52.34,58.32,43.25,27.98,35.05,57.68,61.85,52.19,50.88,60.4,4,2,97.83,1072,2325.5,12928.5,249747
50.02,53.13,50.36,51.28,52.9,43.34,30.74,59.01,60.22,45.32,55.7,46.35,43.64,3,0,9.24,1034,2325.5,12928.5,249747
29.14,52.88,58.24,46.62,47.92,51.79,42.8,47.62,59.33,37.71,53.83,66.45,58.02,2,1,14.22,1021,2325.5,12928.5,249747
50.02,49.84,62.8,37.52,50.75,58.57,62.83,55.22,56.29,30.29,36.14,33.85,40.41,6,1,1.53,1030,2325.5,12928.5,249747
61.3,49.82,53.19,52.16,46.58,39.82,48.35,50.33,64.23,36.37,66.41,36,57.75,2,2,10.35,1056,2325.5,12928.5,249747
43.4,50.54,47.71,60.39,43.7,42.19,45.3,49.95,62.11,49.14,57.48,42.13,59.82,3,1,36.09,1096,2325.5,12928.5,249747
41.63,37.44,42.43,44.03,58.71,44.89,52.45,52.85,50.75,47.52,70.22,51.82,36.42,5,0,22.95,1097,2325.5,12928.5,249747
72.05,43.12,52.09,58.23,61.51,38.14,46.54,51.53,27.72,37.27,49.74,52.96,48.93,5,1,9.76,1026,2325.5,12928.5,249747
47.42,42.67,45.45,56.43,43.81,51.26,57.33,59.03,50.61,58.91,53.4,46.73,47.24,3,4,13.37,1016,2325.5,12928.5,249747
48.23,33.94,43.47,61.42,55.49,38.24,50.02,78.7,70.7,38.62,37.57,51.83,46.41,5,1,22.28,1028,2325.5,12928.5,249747
76.06,52.42,41.54,57.88,37.77,63.54,38.19,43.18,44.24,64.89,53.1,54.56,58.04,6,2,0.61,1050,2325.5,12928.5,249747
63.44,35.6,59.79,52.21,53.58,59.27,42.43,49.57,49.06,71.55,35.28,45.42,60.5,6,1,22.88,1051,2325.5,12928.5,249747
56.09,36.75,36.7,73.71,64.34,70.74,55.86,67.6,42.14,43.7,46.73,65.67,47.59,7,4,30.16,1038,2325.5,12928.5,249747
54.77,65.19,57.06,43.66,49.48,34.87,40.45,36.63,58.47,45.72,47.18,51.98,44.95,5,2,14.05,1065,2325.5,12928.5,249747
59.44,57.65,55.95,51.76,23.32,54.77,38.74,32.25,41.02,44.36,59.45,62.06,55.82,4,2,11.85,1015,2325.5,12928.5,249747
51.69,45.61,45.72,49.05,51.22,26.09,52.33,53.96,51.92,37.96,47.94,52.59,45.36,8,1,36.25,1030,2325.5,12928.5,249747
49.56,65.29,55.9,39.3,28.01,61.82,57.63,54.91,47.29,57,63.19,61.64,51.38,3,1,30.02,1067,2325.5,12928.5,249747
52.32,66.4,67.4,55.13,64.74,56.98,63.22,54.36,34.81,56.67,40.99,52.92,31.42,4,4,36,1049,2325.5,12928.5,249747
41.84,39.23,59.39,58.12,48.43,52.89,54.4,53.79,48.6,44.23,44.22,56.19,35.23,7,4,81.37,1016,2325.5,12928.5,249747
53.44,53.15,49.01,55.33,71.01,54.92,43.83,26.87,37.77,38.58,48.22,48.97,39.82,5,1,3.02,1081,2325.5,12928.5,249747
42.64,54.18,36.91,50.62,48.04,40.82,34.37,43.61,44.81,41.33,24.46,55.61,55.88,9,0,4.38,1047,2325.5,12928.5,249747
44.37,52.66,81.03,57.09,44.75,39.56,45.76,57.15,62.87,51.22,55.34,69.46,38.17,2,3,67.5,1034,2325.5,12928.5,249747
47.64,43.49,37.33,62.06,48.64,42.08,48.96,48.3,40.29,37.34,40.37,38.72,58.36,5,5,9.4,1009,2325.5,12928.5,249747
57.06,46.73,49.27,43.34,66.45,58.07,56.5,65.37,56.27,56.54,43.27,54.9,54.53,2,0,36.79,1066,2325.5,12928.5,249747
56.87,52.41,55.6,41.35,58.17,43.88,48.72,49.25,51.62,43.42,46.09,62.79,43.08,1,3,5.43,1096,2325.5,12928.5,249747
41.17,47.47,44.89,36.95,58.63,41.9,59.89,51.42,51.95,52.92,53.43,59.82,38.2,8,2,34.83,1062,2325.5,12928.5,249747
65.35,49.64,56.43,67.4,44.19,53.69,51.39,35.21,45.74,57.86,48.26,34.93,47.15,3,1,3.19,1011,2325.5,12928.5,249747
44.81,59.44,37.34,49.28,52.19,70.1,59.24,41.13,58.82,47.54,41.38,57.32,50.58,6,1,71.79,1056,2325.5,12928.5,249747
43.09,53.84,58.85,56.9,64.92,39.54,46.01,53.32,49.63,40.87,48.35,52.79,59.35,3,1,26.72,1094,2325.5,12928.5,249747
57.31,50.93,70.14,72.35,41.25,53.63,47.55,39.02,49.85,57.3,49.78,78.23,50.78,4,3,1.58,1069,2325.5,12928.5,249747
45.73,40.28,50.48,54.8,52.53,58.49,48.85,49.9,67.58,55.72,65.16,51.79,65.99,6,2,43.46,1097,2325.5,12928.5,249747
54.49,54.48,54.38,54.35,60.07,50.9,43.03,55.16,35.09,59.22,64.57,52.03,47.66,2,1,36.14,1051,2325.5,12928.5,249747
64.71,54.8,62.1,39.46,46.12,70.48,44.09,59.48,39.67,36.45,29.65,69.45,53.6,8,3,43.03,1043,2325.5,12928.5,249747
59.05,54.85,54.25,57.5,55.25,39.25,36.37,43.14,52.93,65.31,39.57,66.31,51.23,3,5,8.37,1081,2325.5,12928.5,249747
42.4,55.93,70.93,44.5,64.88,44.81,47.93,52.42,47.07,38.07,59.6,49.98,53.73,10,4,7.13,1075,7503,7490,434422
37.01,46.63,51.17,52.8,59.58,47.35,54.1,70.8,48.11,60.87,43.95,65.21,53.62,2,3,46.79,1041,2325.5,12928.5,249747
53.12,63.01,59.27,38.25,47.58,39.39,62.18,43.81,49.05,55.03,46.61,50.14,65.36,2,2,37.09,1080,2325.5,12928.5,249747
54.86,46.83,53.22,61.82,46.46,62.35,48.72,62.89,53.52,57.83,29.84,47.1,60.39,5,2,45.54,1046,2325.5,12928.5,249747
44.04,44.29,64.68,37.88,51.87,49.99,40.92,34.74,33.15,36.66,57.83,45.14,26.68,6,1,45.64,1072,2325.5,12928.5,249747
38.74,65.32,48.87,51.98,45.8,41.53,52.37,46.37,46.43,36.28,46.07,47.64,40.89,5,1,103.31,1005,2325.5,12928.5,249747
49.48,51.26,51.12,33.58,48.03,52.93,40.67,60.01,52.22,57.61,54.53,41.6,54.33,6,2,20.23,1057,5251,10595,286018
57.32,69.13,39.82,47.37,47.25,43.76,71.91,41.96,63.3,60.52,34.14,56.44,47.28,6,0,0.03,1038,2325.5,12928.5,249747
53.8,59.13,50.51,47.31,32.32,49.28,51.6,46.27,32.76,70.39,48.43,60.12,56.66,3,2,19.31,1083,2325.5,12928.5,249747
48.76,47.2,52.5,58.91,45.07,36.37,53.59,46.26,50.13,30.07,36.81,53.68,76.27,6,2,2.07,1100,2325.5,12928.5,249747
52.22,63.27,42.3,47.25,48.6,40.92,58.52,43.01,53.29,63.47,59.51,29.92,57.28,8,1,73.22,1023,2325.5,12928.5,249747
64.87,51.36,53.08,45.33,43.67,45.15,53.43,29.9,43.06,47.37,44.11,70.93,48.64,9,1,93.6,1027,2325.5,12928.5,249747
46.03,56.89,58.16,36.92,55.56,42.61,72.73,45.66,52.01,62.34,50.07,54.14,44.44,3,1,34.83,1081,2325.5,12928.5,249747
45.81,61.91,48.51,63.54,65.47,53.8,37.69,68.74,49.99,32.71,56.86,48.63,43,4,2,7.33,1033,2325.5,12928.5,249747
40.88,67.77,30.26,63.4,50.77,45.42,57.61,58.95,47.19,44.12,45.22,43.68,47.23,5,0,3.77,1018,2325.5,12928.5,249747
45.74,51.56,56.8,68.5,70.62,48.19,39.65,32.68,48.86,77.21,48.66,69.61,49.94,3,3,26.23,1031,2325.5,12928.5,249747
40.09,47.02,39.6,56.23,49.48,59.5,60.03,64.25,41.76,44.5,42.17,64.07,62.34,3,3,13.95,1054,2325.5,12928.5,249747
53.74,61.6,46.95,54.84,52.92,42.7,59.62,42.83,22.28,71.24,38.82,41.31,49.47,9,1,93.72,1092,2325.5,12928.5,249747
44.95,47.59,53.49,43.98,66.96,55.47,49.27,63.27,56.23,44.85,37.74,54.92,57.46,3,2,2.22,1041,2325.5,12928.5,249747
54.13,46.98,64.28,68.67,56.27,47.19,54.66,44.67,57.01,50.39,44.69,28.56,40.51,4,4,81.21,1052,2325.5,12928.5,249747
66.59,50.47,54.13,41.44,40.37,39.12,55.47,62.92,56.15,57.66,45.61,56.81,61.12,1,2,19.35,1095,2325.5,12928.5,249747
71.58,57.43,49.31,46.56,55.51,48.65,44.05,41.4,44.98,33.59,49.18,47.28,36.66,7,2,125.59,1041,2325.5,12928.5,249747
51.98,49.53,46.24,50.69,62.71,48.06,68.26,35.65,39.92,52.8,43.9,57.47,44.66,9,4,33.25,1040,2325.5,12928.5,249747
36.22,41.73,49.34,52.14,44.9,51.55,39.07,61.97,60.44,45.61,55.99,41.16,55.28,5,4,18.76,1066,2325.5,12928.5,249747
50.15,57.67,50.4,51.42,51.59,48.88,41.96,58.25,40.57,57.37,56.87,38.85,49.74,4,3,38.8,1074,2325.5,12928.5,249747
43.95,49.45,68.65,38.92,48.15,55.75,51.96,44.4,53.69,54.65,42.25,57.64,53.59,4,2,25.8,1089,2325.5,12928.5,249747
61.54,64.86,35.68,42.02,39.99,69.25,40.5,40.82,48.62,61.15,43.6,53.85,44.32,2,0,21.59,1039,2325.5,12928.5,249747
54.44,34.98,46.07,38.71,42.83,64.32,44.51,52.82,22.89,67.89,70.28,35.14,59.23,4,2,1.11,1079,2325.5,12928.5,249747
55.73,68.62,41.53,42.61,39.56,52.71,55.23,44.8,70.23,51.71,49.41,40.53,56.07,6,3,1.56,1096,2325.5,12928.5,249747
67.47,42.6,46.02,64.71,43.75,48.99,56.75,52.4,61.93,33.59,63.81,55.61,55.07,3,1,37.73,1001,2325.5,12928.5,249747
50.94,49.83,68.01,36.76,55.08,57.73,41.12,60.9,53.78,42.63,46.07,62.1,53.03,6,2,0.06,1087,2325.5,12928.5,249747
66,57.51,42.02,77.78,57.82,46.12,62.36,47.92,59.67,47.71,58.67,37.89,41.03,5,3,8.37,1078,2325.5,12928.5,249747
68.4,62.04,50.29,47.71,46.46,58.99,36.93,36.26,52.32,40.81,65.68,48.97,44.05,6,1,1.6,1056,2325.5,12928.5,249747
46.1,56.67,40.16,40,49.63,62.26,35.97,52.69,56.82,46.17,44.94,49.95,57.08,8,2,0.5,1053,2325.5,12928.5,249747
37.85,52.41,55.2,39.05,45.37,35.41,50.9,40.37,58.09,42.86,57.04,39.75,53.5,2,1,65.35,1044,2325.5,12928.5,249747
58.04,63.59,43.71,51.67,56.84,54.97,37.05,52.66,41.74,37.55,50.02,30.76,55.7,8,1,27.24,1008,2325.5,12928.5,249747
50.76,40.33,55.44,63.07,41.93,52.49,53.37,74.8,59.02,62.19,45.94,38.91,48.01,7,1,8.16,1027,2325.5,12928.5,249747
66.05,45.28,48.74,59.17,46.69,51.3,44.29,48.71,48.03,47.24,48.85,65.24,58.68,1,8,0.56,1003,2325.5,12928.5,249747
57.06,64.34,58.4,55.5,47.55,53.18,54.91,52.47,31.44,62.92,45.73,53.84,51,1,0,82.74,1093,2325.5,12928.5,249747
60.84,50.5,50.36,66.5,31.88,47.5,32.92,38.45,60.06,53.24,53.79,44.35,64.31,7,2,23.95,1100,2325.5,12928.5,249747
85.82,43.65,55.38,40.81,43.07,59.98,43.34,50.84,41.1,51.4,57.81,45.27,51.23,8,0,54.33,1032,2325.5,12928.5,249747
51.9,19.96,33.99,51.11,67.04,53.54,49.22,35.03,35.9,56.12,47.45,59.23,54.06,4,2,31.74,1094,2325.5,12928.5,249747
63.09,44.67,55.59,54.93,47.86,42.12,51.53,46.01,54.35,54.27,42.57,57.44,50.61,9,5,21.03,1022,2325.5,12928.5,249747
33.52,43.8,42.42,52.3,46.59,30.27,50.32,57.97,53.57,53.46,59.18,26.44,61.99,5,3,12.7,1082,2325.5,12928.5,249747
48.98,43.21,49.15,43.98,54.84,68.08,70.31,63.56,62.96,44.34,33.19,51.21,58.95,6,1,23.18,1076,2325.5,12928.5,249747
54.61,47.7,49.06,56.43,47.32,55.73,47.64,48.59,41.66,57.96,55.35,73.26,44.43,6,2,36.23,1099,2325.5,12928.5,249747
56.45,53.77,47.75,59.78,49.55,39.36,61.12,59.09,69.32,46.96,42.62,54.04,51.67,7,1,15.14,1099,2325.5,12928.5,249747
32.53,63.55,49.65,51.06,35.25,60.29,38.36,47.41,55.23,50.44,36.64,57.51,52.43,7,0,85.92,1073,2325.5,12928.5,249747
39.63,39.29,47.17,32.71,38.3,60.15,62.93,61.69,66,64.35,47.94,51.43,44.25,5,3,20.24,1060,2325.5,12928.5,249747
38.32,52.9,28.99,52.44,51.65,49.69,63.58,56.47,66.25,41.17,42.35,56.1,63.37,7,1,26.45,1091,2325.5,12928.5,249747
58.63,57.27,61.17,43.2,44.35,68.52,54.84,39.41,47.52,63.64,48.66,66.23,36.86,7,1,18.51,1058,143,1848,35054
63.06,68.3,55.39,48.65,52.67,65.7,53.28,41.88,39.52,48.09,30.67,55.24,44.23,6,3,47.08,1078,2325.5,12928.5,249747
53.13,58.62,40.17,45.51,46.58,51.14,53.52,55.78,46.33,60.5,40.66,55.43,43.7,1,2,97.83,1083,2325.5,12928.5,249747
67.67,49.87,34.68,24.76,36.55,57.01,50.18,46.73,74.85,53.36,45.59,46.66,26.04,2,2,64.16,1057,2325.5,12928.5,249747
54.4,50.41,43.36,48.14,44.89,46.14,47.3,51.07,40.94,37.09,45.75,47.3,46.22,3,0,11.88,1076,2325.5,12928.5,249747
53.86,59.07,25.08,46.16,42.95,46.42,40.16,25.2,40.25,30.38,50.47,53.26,56.55,10,3,6.33,1009,2325.5,12928.5,249747
44.53,51.16,38.12,45.47,51.46,46.9,49.86,38.31,46.21,58.07,59.74,45.22,62.89,4,2,18.07,1064,2325.5,12928.5,249747
52.81,53.63,51.81,58.19,40.19,41.28,54.09,52.38,46.63,65.43,49.74,47.96,36.67,6,0,6.41,1022,2325.5,12928.5,249747
46.39,48.9,50.29,41.78,28.47,46.93,36.45,39.17,52.09,47.01,54.2,45.95,48.57,2,2,28.82,1053,2325.5,12928.5,249747
47,46.08,51.11,37.63,65.64,43.83,33.91,39.78,66.27,63.44,53.05,44.65,39.8,7,2,54.83,1056,2325.5,12928.5,249747
58.44,59.73,42.44,55.14,53.82,39.21,41.71,40.17,42.42,44.68,48.03,54.85,51.05,5,4,19.25,1099,2325.5,12928.5,249747
47.04,69.92,50.56,40.49,50.46,39.34,55.75,58.51,43.54,48.82,39.7,61.54,49.56,5,0,25.07,1096,2325.5,12928.5,249747
39.13,45.42,46.44,42.29,42.46,39.85,52.14,60.79,41.34,32.21,55.52,61.69,62.37,1,2,104.38,1088,2325.5,12928.5,249747
45.83,71.12,38.83,54.13,49.34,45.15,50.56,51.22,51.48,41.15,60.55,54.77,45.78,9,3,3.47,1081,2325.5,12928.5,249747
61.57,50.33,66.42,58.62,56.54,45.99,28.18,52.12,47.91,36.49,60.81,51.23,54.86,6,3,20.33,1022,2325.5,12928.5,249747
56.42,70.36,44.62,75.05,34.42,51.94,42.79,56.36,61.87,63.34,56.85,48.64,48.6,6,3,53.8,1025,2325.5,12928.5,249747
50.84,56.93,42.64,45.45,40.91,54.51,56.18,47.18,35.47,48.05,57.6,42.62,53.65,4,2,2.41,1039,2325.5,12928.5,249747
68.9,36.37,41.35,56.49,47.29,52.04,60.51,52.25,35.91,37.7,45.24,58.34,69.59,9,5,23.49,1056,2325.5,12928.5,249747
57.93,60.81,44.85,47.6,30.75,52.29,42.68,55.38,62.96,40.54,54.09,47.2,57.59,3,2,77.02,1038,2325.5,12928.5,249747
51.05,40.67,51.81,44.63,40.74,62.32,34.26,47.48,64.95,56.97,56.42,45.33,70.54,2,2,44.11,1012,2325.5,12928.5,249747
42.31,58.55,49.67,56.14,38.07,50.7,55.06,35.27,32.12,55.85,64.38,45.84,46.33,5,3,44.38,1028,2325.5,12928.5,249747
73.37,47.93,50.57,33.14,63.18,67.32,57.77,40.49,54.42,38.6,46.9,49.17,42.36,3,1,35.89,1036,2325.5,12928.5,249747
45.79,45.59,54.64,38.94,39.62,61.96,41.58,51.82,65.03,43.08,60.61,45.72,56.67,3,2,7.95,1025,2325.5,12928.5,249747
54.09,60.44,58.64,52.78,65.75,57.89,60.78,57.16,49.94,40,45.56,67.03,54.43,8,0,8.19,1047,2325.5,12928.5,249747
58.83,64.02,44.75,48.88,48.7,39.48,56.6,32.04,48.86,58.39,47.53,48.88,61.4,8,1,76.55,1090,2325.5,12928.5,249747
60.38,69.84,43,50.32,54.76,35.13,53.86,56.16,56.47,51.71,55.2,50.06,52.22,7,1,31.1,1013,2325.5,12928.5,249747
72.06,56.37,36.59,53.8,50.22,48.52,54.52,53.84,60.07,49.84,44.32,45.01,49.2,4,5,4.44,1028,2325.5,12928.5,249747
45.08,49.03,55.17,65.69,46.01,61.41,45.84,54.75,47.91,56.09,50.41,55,51.35,6,1,10.08,1026,2325.5,12928.5,249747
70.6,48.82,28.72,53.4,49.56,62.19,53.89,48.31,49.44,37.7,46.39,61.47,46,5,2,40.88,1005,2325.5,12928.5,249747
43.35,43.48,37.47,67.8,51.73,43.04,61.17,41.17,34.54,48.74,48.17,60.22,38.68,7,1,25.82,1062,2325.5,12928.5,249747
61.74,59.39,50.33,69.45,65.71,39.51,57.17,51.68,54.36,32.15,52.7,67.2,61.58,3,0,16.39,1041,2325.5,12928.5,249747
77.24,54.63,55.35,49.98,65.92,47.58,62.26,35.51,62.73,49.86,55.06,46.13,45.48,4,2,9.11,1082,2325.5,12928.5,249747
38.97,53.37,62.48,47.29,45.6,45.51,53.7,61.05,51.68,41.73,58.23,46.56,53.33,7,0,28.57,1037,2325.5,12928.5,249747
44.61,46.7,39.83,43.1,61.73,57.75,42.85,30.89,30.22,25.98,40.31,46.35,48.53,2,1,16.49,1009,2325.5,12928.5,249747
60.08,28.68,38.63,37.14,45.21,35.26,50.75,72.81,38.24,68.21,56.72,66.8,50.46,6,3,11.49,1066,2325.5,12928.5,249747
35.79,46.4,30.63,47.83,62.58,50.06,64.12,59.52,55.28,51.1,51.78,39.59,44.78,6,1,51.78,1009,2325.5,12928.5,249747
53.92,54.13,68.81,53.05,44.83,50.48,48.77,62.92,49.98,59.44,52.1,41.92,53.71,7,2,3.8,1023,2325.5,12928.5,249747
41.1,45.81,60.79,46.39,36.94,53,50.53,48.57,60.37,67.36,54.13,60.37,44.75,7,5,19.81,1057,2325.5,12928.5,249747
54.14,48.88,66,56.68,45.27,29.05,41.74,38.7,65.28,50.21,59.62,58.98,39.78,1,2,77.49,1092,2325.5,12928.5,249747
54.3,35.2,60.93,47.53,41.68,66.09,50.17,71.28,57.94,45.17,49.96,42.58,38.55,9,0,30.98,1013,2325.5,12928.5,249747
44.95,64.53,54.28,38.28,49.02,54.82,47.96,41.33,39.42,53.87,43.44,56.24,25.75,7,1,15.5,1039,2325.5,12928.5,249747
51.21,60.41,36.08,41.87,51.48,58.32,53.34,51.23,46.97,32.43,53.03,50.63,55.65,6,1,0.43,1067,2325.5,12928.5,249747
50.79,57.29,41.59,81.41,49.82,38.39,43.13,51.98,43.09,57.11,41.35,41.61,62.47,6,3,31.66,1063,2325.5,12928.5,249747
48.8,54.27,48.08,38.06,45.54,34.24,42.68,49.17,44.7,50.47,50.33,48.33,52.2,6,3,44.71,1051,2325.5,12928.5,249747
39.69,67.33,54.46,46.71,53.65,51.77,45.87,31.22,48.57,57.74,29.07,25.56,56.59,5,4,56.83,1083,2325.5,12928.5,249747
61.55,62.19,58.83,46.33,77.27,25.92,53.31,32.5,51.88,48.64,52.55,62.06,47.97,3,1,13.18,1017,2325.5,12928.5,249747
40.9,58.12,45.84,44.63,56.72,54.14,44.98,42.59,49.54,66.67,57.03,34.96,72.38,6,2,30.51,1088,2325.5,12928.5,249747
